FECHA ,ID LOCAL ,NOMBRE LOCAL,COMUNA ,LOCALIDAD ,DIRECCION ,HORA APERTURA ,HORA CIERRE ,TELEFONO ,LATITUD ,LONGITUD ,DIA FUNCIONAMIENTO ,FK REGION ,FK COMUNA ,FK LOCALIDAD 
"06-08-21","5962","FARMACIA PUNTO BLANCO","OVALLE","OVALLE","VICUÑA  MACKENNA 212","09:00:00","21:00:00","+56931913323","","","viernes","5","39","95"
"06-08-21","5963","FARMACIA DEL DR. SIMI","LA SERENA","LA SERENA - CENTRO 1","BALMACEDA 3070","09:00:00","21:00:00","+569965669686","","","viernes","5","36","92"
"06-08-21","5964","FARMACIA ALGARROBO","IQUIQUE","IQUIQUE","AV. RAMON PEREZ OPAZO N° 2621, IQUIQUE","10:00:00","18:00:00","+56978249611","","","viernes","2","9","65"
"06-08-21","5965","FARMACIA VITASUR","ANGOL","ANGOL","LAUTARO N° 40  ANGOL","09:00:00","21:00:00","+56452403216","- 37.7951889","- 72.716362","viernes","11","251","270"
"06-08-21","5966","ECOFARMACIA","VIÑA DEL MAR","PLAN DE VIÑA","AV. VALPARAÍSO 988","09:00:00","17:30:00","+56322270444","-33.013294","-71.325229","viernes","6","80","28"
"06-08-21","5967","FARMACIA DR. SIMI","VILLARRICA","VILLARRICA","ACEVEDO AVIADOR N° 1258 LOCAL 4  VILLARRICA","11:30:00","20:45:00","+5645977848328","- 39.3008900","- 72.1821600","viernes","11","281","300"
"06-08-21","5969","EMERGENCIA","RANCAGUA","RANCAGUA","AVENIDA BERNARDO O'HIGGINS 141-1, RANCAGUA","10:00:00","20:00:00","+560","","","viernes","8","162","181"
"06-08-21","5970","DR.SIMI","RANCAGUA","RANCAGUA","ASTORGA, 166, RANCAGUA","09:00:00","18:00:00","+560228940922","","","viernes","8","162","181"
"06-08-21","5974","NEFRES","LO ESPEJO","LO ESPEJO","AVENIDA CENTRAL 7397, LOCALES 4 Y 5","10:30:00","19:30:00","+56","-33.521553","-70.697128","viernes","7","104","123"
"06-08-21","5976","NEVADOS","CHILLAN","CHILLAN - LOCALIDAD 2","ALONSO DE ERCILLA N° 2780, CHILLÁN","10:00:00","21:30:00","+56996602667","-36.625689","-72.078316","viernes","16","205","406"
"06-08-21","5977","AMIGA","PROVIDENCIA","PROVIDENCIA","AVENIDA LOS LEONES 44, LOCAL 10","08:00:00","21:00:00","+56","-33.419082","-70.605745","viernes","7","117","136"
"06-08-21","5978","SALCOBRAND","VALDIVIA","VALDIVIA","ERRAZURIZ N° 1040, LOCAL 1096","09:00:00","21:00:00","+560","-39.818349","-73.234319","viernes","12","290","309"
"06-08-21","5979","FARMACIA FARMACEUTICA CHILOE","CASTRO","CASTRO","GAMBOA N° 421 , CASTRO","09:00:00","23:00:00","+56652533871","-42.4817917","-73.7655028","viernes","13","296","315"
"06-08-21","5980","FARMACIA NEOFARMA","IQUIQUE","IQUIQUE","VIVAR N° 1191, IQUIQUE","09:00:00","19:00:00","+56029078933","-20.219252","-70.149039","viernes","2","9","65"
"06-08-21","5981","CESFAM EL TABO","EL TABO","El TABO","AV. SAN MARCOS 729, EL TABO","08:00:00","20:00:00","+5635442351304","","","viernes","6","52","50"
"06-08-21","5982","FARMACIA SALCOBRAND","MOLINA","MOLINA","AVENIDA QUECHEREGUAS Nº1987, LOCAL 2 MOLINA","09:00:00","22:00:00","+56224223300","19-292210    S-35.114141","6111955        W-76.280836","viernes","9","181","200"
"06-08-21","5983","FARMACIA RAUCO SALUD Y BELLEZA","RAUCO","RAUCO","BALMACEDA Nº63 RAUCO","10:00:00","18:00:00","+56988966855","19.292008","613724","viernes","9","186","205"
"06-08-21","5984","FARMACIA SOFIA 2","ARICA","ARICA","PATRICIO LYNCH Nº 597","09:30:00","21:00:00","+569936258465","-18.478687","-70.316076","viernes","1","1","57"
"06-08-21","5985","FARMACIAS DR. SIMI ","OSORNO","SECTOR LYNCH","LYNCH 1320, OSORNO","10:00:00","18:00:00","+56999690876","-40.5738712","-73.1295351","viernes","13","309","387"
"06-08-21","5988","FARMACIA SAN JUAN","LA SERENA","LA SERENA URGENCIA","BALMACEDA 438","00:00:00","23:59:00","+560","","","viernes","5","36","456"
"06-08-21","5989","DR. SIMI ","ALGARROBO","ALGARROBO","EL ARRAYAN 2410","09:00:00","19:00:00","+56933915188","","","viernes","6","45","3"
"06-08-21","5990","FARMACIA SAN JUAN","LA SERENA","LA SERENA","BALMACEDA N° 438, LA SERENA","00:00:00","23:59:00","+56963060175","","","viernes","5","36","402"
"06-08-21","5991","REAL","INDEPENDENCIA","INDEPENDENCIA","AVENIDA DOMINGO SANTA MARIA 1789","10:00:00","20:00:00","+56","-33.415444","-70.663942","viernes","7","94","113"
"06-08-21","5992","BOTIQUIN POSTA RURAL DE CHANAVAYITA","IQUIQUE","IQUIQUE","AV. BAJADA DEL MAR S/N, CALETA CHANAVAYITA, IQUIQUE","08:30:00","17:30:00","+56","-20.702340","-70.187115","viernes","2","9","65"
"06-08-21","5994","FARMACIA SALCOBRAND","COPIAPO","COPIAPO","COPAYAPU N° 2406, LOCAL 1008, PORTAL JUMBO COPIAPO","09:00:00","19:00:00","+560224223300","-27.382486","-70.315557","viernes","4","24","80"
"06-08-21","5995","RÍO BUENO","RIO BUENO","RIO BUENO","ESMERALDA N° 1285","10:00:00","19:00:00","+56","-40.333108","-72.953781","viernes","12","293","312"
"06-08-21","5996","FARMACIA COMUNITARIA LAS CABRAS","LAS CABRAS","LAS CABRAS","CALLE PRAT, 715, LAS CABRAS","08:00:00","12:30:00","+560976158932","","","viernes","8","144","163"
"06-08-21","5997","FARMACIA CRUZ VERDE","TALCAHUANO","AUTOPISTA-COLON","AUTOPISTA CONCEPCION TALCAHUANO 6891 LOCAL 7","08:30:00","22:00:00","+560","-36.778014","-73.077227","viernes","10","244","372"
"06-08-21","5998","FARMACIA CRUZ VERDE","CONCEPCION","BARRIO NORTE","AVENIDA BELLAVISTA N° 1273 LOCAL 1","08:30:00","22:00:00","+56","-36.786260","-73.037720","viernes","10","210","368"
"06-08-21","5999","FARMACIA ARAVAL","HUALPEN","HUALPEN LOCALIDAD 1","TOSCANIA N° 3467 LOCAL 2","10:00:00","19:00:00","+560","-36.789160","-73.097169","viernes","10","345","363"
"06-08-21","6000","FARMACIA REDFARMA","CONCEPCION","CONCEPCION CENTRO","BARROS ARANA N° 746","10:00:00","21:00:00","+56","-36.826203","-73.049299","viernes","10","210","375"
"06-08-21","6001","DEL CARMEN","MAIPU","MAIPU SUR","MONUMENTO N° 1924","09:00:00","20:00:00","+56","-33.509706","-70.758947","viernes","7","107","377"
"06-08-21","6002","CLARITA","RECOLETA","RECOLETA","AVENIDA RECOLETA N° 3022","10:00:00","20:00:00","+56","-33.398336","-70.642976","viernes","7","122","141"
"06-08-21","6003","LOS ANDES","INDEPENDENCIA","INDEPENDENCIA","AVENIDA INDEPENDENCIA N° 510","10:00:00","21:00:00","+56","-33.424916","-70.654913","viernes","7","94","113"
"06-08-21","6004","SALCOBRAND","LA FLORIDA","LA FLORIDA NORTE","AVENIDA DEPARTAMENTAL N° 1455, PISO 1, EDIFICIO C, INTERIOR CLíNICA BUPA","08:00:00","20:00:00","+56","-33.509453","-70.598256","viernes","7","97","116"
"06-08-21","6005","FARMACIA MANANTIALES","MALLOA","MALLOA","PZA DE ARMAS, 119, MALLOA","09:00:00","23:00:00","+560","","","viernes","8","148","167"
"06-08-21","6006","FARMACIA EL CARMEN Nº2","COLBUN","COLBUN","AVENIDA BERNARDO O´HIGGINS Nº479-B LINARES","09:00:00","20:00:00","+560732219028","19-28232 - 35.695618","6407178 - 71.406737","viernes","9","171","190"
"06-08-21","6007","CESFAM DR. AMADOR NEGHME RODRIGUEZ","HUARA","HUARA","FRANCISCO SAAVEDRA N°44","08:30:00","17:15:00","+56572751590","-19.994976","-69.769049","viernes","2","8","64"
"06-08-21","6008","FARMACIA POPULAR DE PLACILLA DE PEÑUELAS","VALPARAISO","PLACILLA","AV. OBISPO VALDEZ SUBRCASEAUX 1421 LC 11","09:30:00","14:00:00","+56322600186","","","viernes","6","78","27"
"06-08-21","6009","CENTRO MEDICO CEMICH","ARICA","ARICA","EUSEBIO LILLO 622","09:00:00","12:00:00","+56582252172","","","viernes","1","1","57"
"06-08-21","6010","UNIDAD DE FARMACIA CONSULTORIO ADOSADO HOSPITAL DE CHANCO","CHANCO","CHANCO","AVENIDA PADRE ROLANDO ESCOBAR Nº640 CHANCO","08:00:00","16:00:00","+56","","","viernes","9","170","189"
"06-08-21","6011","FARMACIA TALLÓN","SAN CLEMENTE","SAN CLEMENTE","ALEJANDRO CRUZ Nº124 SAN CLEMENTE","09:30:00","20:30:00","+56972624591","19.261624         S-35.587004","6074249             W-71.487343","viernes","9","191","210"
"06-08-21","6012","FARMACIA VIDAFARMA","LINARES","LINARES","CHACABUCO Nº456-D LINARES","10:00:00","20:00:00","+56998282436","","","viernes","9","178","197"
"06-08-21","6013","FARMACIA 24 HORAS","ARICA","ARICA - URGENCIA","21 DE MAYO Nº 497","00:00:00","24:00:00","+56582252778","-18.479567","-70.316930","viernes","1","1","451"
"06-08-21","6014","FARMACIA JUNTO A TI","TALCA","TALCA INTERIOR","AVENIDA COLIN Nº0695, LOCAL Nº10 TALCA","09:00:00","17:00:00","+560","-35.443132","-71.686600","viernes","9","194","487"
"06-08-21","6015","MAS SALUD","ARICA","ARICA","LAS TORRES 2662","09:00:00","22:00:00","+569979848365","-18.4847464","-70.2828643","viernes","1","1","57"
"06-08-21","6016","GALA","VIÑA DEL MAR","PLAN DE VIÑA","ARLEGUI 263 L-4","10:00:00","18:00:00","+560979577538","-33.012232","-71.333131","viernes","6","80","28"
"06-08-21","6017","BOTIQUÍN UROCENTRO","VIÑA DEL MAR","PLAN DE VIÑA","ÁLVARES N° 646 OF. 201","08:30:00","20:30:00","+56322970611","-33.013502","-71.331321","viernes","6","80","28"
"06-08-21","6018","CRUZ VERDE","LOS ANGELES","LOS ANGELES - LOCALIDAD 1","AV. ALEMANIA 831, LOCAL 19, CENTRO COMERCIAL ALEMANIA","09:00:00","22:00:00","+560","-37.468200","-72.335924","viernes","10","220","239"
"06-08-21","6019","DR. SIMI","VIÑA DEL MAR","PLAN DE VIÑA","AV. LIBERTAD N° 448 L-2","09:00:00","20:00:00","+56323604441","-33.010519","-71.330128","viernes","6","80","28"
"06-08-21","6020","FARMACIA CRUZ VERDE","COPIAPO","COPIAPO","CHACABUCO N° 209, INT. UNIMARC","09:00:00","22:00:00","+5652226944000, anexo 51077","","","viernes","4","24","80"
"06-08-21","6023","FARMACIA POPULAR ANCUD","ANCUD","ANCUD","BLANCO ENCALADA N°660, ESQUINA PUDETO, ANCUD","10:00:00","18:00:00","+56652622426","-41.8679791","-73.8281557","viernes","13","294","313"
"06-08-21","6024","FARMACIA POPULAR COLBÚN SOMOS TODOS","COLBUN","COLBUN","AVENIDA BERNARDO O´HIGGINS Nº420 COLBÚN","09:00:00","17:30:00","+56732561154","S-35.696329","W-71.406870","viernes","9","171","190"
"06-08-21","6025","FARMACIA FARMAS 2","CHIMBARONGO","CHIMBARONGO","PISAGUA 12, CHIMBARONGO","10:00:00","20:30:00","+56","","","viernes","8","137","156"
"06-08-21","6026","FARMAHORRO","ARICA","ARICA","LUIS VALENTE ROSSI N° 2330-2332","09:00:00","22:00:00","+569954062050","-18.493710","-70.294920","viernes","1","1","57"
"06-08-21","6027","FARMACIA AHUMADA","COYHAIQUE","COYHAIQUE","FRANCISCO BILBAO 317, COYHAIQUE, CHILE","09:00:00","22:00:00","+5667232740353","","","viernes","14","328","347"
"06-08-21","6028","DIVINA SALUD","COLTAUCO","COLTAUCO","ARTURO PRAT 321","09:00:00","18:30:00","+560992573946","","","viernes","8","140","159"
"06-08-21","6029","SALCOBRAND","QUILLOTA","QUILLOTA","CHACABUCO 274 - 278","09:00:00","20:00:00","+56024223300 ANEXO 5754","","","viernes","6","69","32"
"06-08-21","6030","FARMACIA DEL DR. SIMI","LOS MUERMOS","LOS MUERMOS","BERNARDO O´HIGGINS N°1, LOS MUERMOS","09:00:00","20:00:00","+56","-41.3961513","-73.4608997","viernes","13","307","326"
"06-08-21","6031","CRONOFARMA","ARICA","ARICA","CAPITAN AVALOS N° 2616","10:00:00","18:30:00","+569983815874","-18.477441","-70.282979","viernes","1","1","57"
"06-08-21","6032","AHUMADA","VITACURA","VITACURA","LUIS CARRERA 2215","08:30:00","21:00:00","+560","-33.390025","-70.586908","viernes","7","135","154"
"06-08-21","6033","AHUMADA","SANTIAGO","SANTIAGO CENTRO","HUÉRFANOS 763","08:00:00","20:00:00","+56","-33.439249","-70.647669","viernes","7","130","149"
"06-08-21","6034","BOTIQUÍN INALTO","QUILLOTA","QUILLOTA","BLANCO 470 QUILLOTA","09:00:00","20:00:00","+56996197730","","","viernes","6","69","32"
"06-08-21","6035","LA ALIANZA","LO PRADO","LO PRADO","AVENIDA SAN PABLO N° 7145,","10:00:00","21:00:00","+56","-33.444277","-70.735411","viernes","7","105","124"
"06-08-21","6036","LA PAC","PEDRO AGUIRRE CERDA","PEDRO AGUIRRE CERDA","CLUB HÍPICO 2576, LOCAL 4","10:00:00","00:18:00","+560","-33.478052","-70.664663","viernes","7","113","132"
"06-08-21","6037","CENTRO ODONTOLOGICO QUILPUE","QUILPUE","QUILPUE","LOS CARRERA 325","09:00:00","20:00:00","+56322914326","","","viernes","6","70","33"
"06-08-21","6038","BOTIQUÍN VACUNATORIO CLÍNICA REÑACA","VIÑA DEL MAR","REÑACA","ANABAENA N° 336 JARDÍN DEL MAR, REÑACA","08:00:00","17:30:00","+56322658000","-32.590210","-71.315865","viernes","6","80","36"
"06-08-21","6039","MARGA MARGA","QUILPUE","QUILPUE","AV. ANDRES BELLO 627","09:00:00","21:00:00","+569985767772","","","viernes","6","70","33"
"06-08-21","6040","BOTIQUÍN CIRUGÍA PLÁSTICA Y LIPOESCULTURA","VIÑA DEL MAR","PLAN DE VIÑA","AV. LIBERTAD 269 OF. 601 - 602","09:30:00","20:00:00","+56323363302","-33.011122","-71.330428","viernes","6","80","28"
"06-08-21","6041","FARMACIA PUERTO OCTAY","PUERTO OCTAY","PUERTO OCTAY","AMUNATEGUI 598, PUERTO OCTAY","09:00:00","19:00:00","+56983763772","","","viernes","13","312","331"
"06-08-21","6042","FARMACIA SALCOBRAND","OSORNO","SECTOR LYNCH","SORIANO 2855, OSORNO","09:30:00","20:00:00","+560","","","viernes","13","309","387"
"06-08-21","6043","FARMACIA CAYENEL 2","PUERTO MONTT","SECTOR CENTRO","ANTONIO VARAS N°539, LOCAL 2, PUERTO MONTT","09:00:00","21:00:00","+56","-41.472547","-72.9443831","viernes","13","311","384"
"06-08-21","6044","FARMACIA SALCOBRAND","PUERTO MONTT","PELLUCO","JUAN SOLER MANFREDINI N°31, LOCAL 100 A, PUERTO MONTT","10:00:00","22:00:00","+56","-41.4740959","-72.9343238","viernes","13","311","423"
"06-08-21","6045","FARMACIA CESFAM ALCALDE FRANCISCO SEPULVEDA SALGADO","COLBUN","COLBUN","ADOLFO NOVOA Nº236 COLBÚN","08:00:00","20:00:00","+560","","","viernes","9","171","190"
"06-08-21","6046","JOE'S PHARMACY","CATEMU","CATEMU","IGNACIO CARRERA PINTO Nº210 D","09:00:00","21:30:00","+569950082980","","","viernes","6","49","7"
"06-08-21","6049","BOTIQUIN INTERIOR MINA SUR SUR","LOS ANDES","LOS ANDES","AREA INDUSTRIAL SALADILLO, INTERIOR MINA SUR SUR","08:00:00","17:00:00","+569999059970","","","viernes","6","61","20"
"06-08-21","6050","BOTIQUIN INTERIOR MINA NIVEL 17","LOS ANDES","LOS ANDES","AREA INDUSTRIAL SALADILLO, INTERIOR MINA NIVEL 17","08:00:00","17:00:00","+569999059970","","","viernes","6","61","20"
"06-08-21","6051","CRUZ VERDE","LOS ANGELES","LOS ANGELES - LOCALIDAD 1","ALMAGRO 596","09:00:00","21:00:00","+560226944000","-37.466377","-72.349504","viernes","10","220","239"
"06-08-21","6052","ECOFARMACIAS","VALPARAISO","PLAN VALPARAISO","BELLAVISTA 418","09:00:00","17:30:00","+56322270432","","","viernes","6","78","2"
"06-08-21","6053","JUKU","ARICA","ARICA","BOULEVARD ARICA CITY CENTER LOCAL 4","09:00:00","21:00:00","+56984645174","-18.472740","-70.314246","viernes","1","1","57"
"06-08-21","6054","PAI VIñA","VIÑA DEL MAR","PLAN DE VIÑA","5 ORIENTE 485","09:00:00","17:00:00","+56997895587","-33.010369","-71.323756","viernes","6","80","28"
"06-08-21","6055","FUNDACIÓN PÉREZ RIFO","VIÑA DEL MAR","PLAN DE VIÑA","LIMACHE 1708 L-5","08:00:00","17:30:00","+56323622007","-33.014558","-71.32214","viernes","6","80","28"
"06-08-21","6056","FARMACIA TOCOPILLA","TOCOPILLA","TOCOPILLA","21 DE MAYO 1532-1524","09:00:00","21:00:00","+569931169654","-22.09384082331364","-70.2016776021005","viernes","3","20","76"
"06-08-21","6058","FARMACIA SALCOBRAND","HUALPEN","HUALPEN LOCALIDAD 2","AVENIDA CRISTOBAL COLÓN N° 9500 LOCAL 1","09:00:00","21:00:00","+560","-36.802631","-73.082659","viernes","10","345","416"
"06-08-21","6059","FARMACIA DR. SIMI","TALCAHUANO","AUTOPISTA-COLON","AVENIDA JORGE ALESSANDRI N° 3177 LOCAL 13/BG-194","09:00:00","22:00:00","+56","-36.791736","-73.069236","viernes","10","244","372"
"06-08-21","6060","FARMACIA CRUZ VERDE","CONCEPCION","CONCEPCION CENTRO","AVENIDA PAICAVI N° 312 LOCAL 1 Y 2","09:00:00","21:00:00","+560","-36.825064","-73.040962","viernes","10","210","375"
"06-08-21","6061","UNIDAD DE FARMACIA HOSPITAL REGIONAL DE COPIAPO","COPIAPO","COPIAPO","LOS CARRERA N°1320","08:00:00","16:00:00","+56522465627","-27.3728556","-70.32195949999999","viernes","4","24","80"
"06-08-21","6062","FARMACIA DEL ELQUI","PAIHUANO","PAIHUANO","BALMACEDA S/N","09:00:00","20:00:00","+56950014520","","","viernes","5","40","96"
"06-08-21","6063","FARMACIAS ARAGON","SAN CARLOS","SAN CARLOS - LOCALIDAD 1","INDEPENDENCIA N° 601, SAN CARLOS","09:00:00","23:00:00","+56722697147","-36.4255253","-71.9575217","viernes","16","235","254"
"06-08-21","6065","KNOP","CHILLAN","CHILLAN - LOCALIDAD 2","EL ROBLE N° 787, CHILLAN","09:00:00","21:00:00","+5602224889574","-36.609288","-72.100454","viernes","16","205","406"
"06-08-21","6066","FARMACIA POPULAR COMUNAL QUIRIHUE","QUIRIHUE","QUIRIHUE","ESMERALDA N°698, QUIRIHUE","09:00:00","14:00:00","+56422531221","-36.282384","-72.539900","viernes","16","233","252"
"06-08-21","6067","ALMA RA","VIÑA DEL MAR","PLAN DE VIÑA","ARLEGUI 367 L-A","09:00:00","18:00:00","+56977751412","-33.012325","-71.332597","viernes","6","80","28"
"06-08-21","6068","CRUZ VERDE L-9030","CALAMA","CALAMA","HUAYTIQUINA N°1425-B","09:00:00","22:00:00","+5655552832613","-22.4363398","-68.9142246","viernes","3","13","69"
"06-08-21","6071","FARMACIA BICENTENARIO II","ANTOFAGASTA","ANTOFAGASTA NORTE","HUAMACHUCO N°9594","09:00:00","21:00:00","+5655224196726","-23.575877530879282","-70.38189418079835","viernes","3","12","392"
"06-08-21","6072","FARMACIA EXPRESS MAULE","MAULE","MAULE","COSTADO ORIENTE PLAZA DE MAULE","10:00:00","20:00:00","+56987345412","35.523292","71.691047","viernes","9","180","199"
"06-08-21","6073","FARMACIA SALCOBRAND","TALCA","TALCA PERIMETRAL","2 NORTE Nº3587 LOCAL Nº3 TALCA","09:00:00","21:00:00","+560","35.439930","71.623763","viernes","9","194","417"
"06-08-21","6074","FARMACIA MIMIZA","VILLA ALEGRE","VILLA ALEGRE","ABATE MOLINA Nº605 VILLA ALEGRE","09:00:00","20:00:00","+5673-2382328","","","viernes","9","197","216"
"06-08-21","6075","FARMACIA TUTUQUÉN","CURICO","CURICO PERIMETRAL","CAMINO A TUTUQUÉN Nº1500 CURICÓ","12:00:00","20:30:00","+56961702473","34.975588","71.259099","viernes","9","174","418"
"06-08-21","6076","FARMACIA REYES","LINARES","LINARES","AVENIDA NGENERAL RENÉ SCHNEIDER Nº63, LOCAL 8 LINARES","09:00:00","21:00:00","+560930109054","35.834392","71.598932","viernes","9","178","197"
"06-08-21","6078","FARMACIA SAN MATEO Nº2","COLBUN","PANIMáVIDA","CAPITAN REBOLLEDO Nº186 PANIMÁVIDA","10:00:00","17:00:00","+56988283260","35.763361","71.419587","viernes","9","171","457"
"06-08-21","6079","BOTIQUIN INSTITUTO TELETON COQUIMBO","LA SERENA","LA SERENA","AVENIDA CUATRO ESQUINAS 060","08:00:00","17:30:00","+56512335726","","","viernes","5","36","402"
"06-08-21","6080","SUFARMA","LA LIGUA","LA LIGUA","ORTIZ DE ROZAS Nº754","09:00:00","21:00:00","+56993417440","","","viernes","6","58","14"
"06-08-21","6081","FARMACIA ALMENDRA","MAULE","MAULE","AVENIDA DUAO Nº058, SANTA TERESITA DE COLIN, MAULE","09:00:00","19:00:00","+56954055978","35.453714","71.687529","viernes","9","180","199"
"06-08-21","6083","FARMACIA BICHARA","RANCAGUA","RANCAGUA","BRASIL 1033","10:00:00","20:00:00","+560968376721","","","viernes","8","162","181"
"06-08-21","6084","BOTIQUIN INTEGRAMEDICA","LA SERENA","LA SERENA","ALBERTO SOLARI 1400","08:00:00","20:00:00","+560224894387","","","viernes","5","36","402"
"06-08-21","6085","FARMACIA LA GLORIA","RANCAGUA","RANCAGUA","AVENIDA BERNARDO O'HIGGINS 0484","09:00:00","21:00:00","+560993272670","","","viernes","8","162","181"
"06-08-21","6086","FARMACIA MOVIL ITINERANTE MUNICIPAL DE ZAPALLAR","ZAPALLAR","ZAPALLAR","MOISES CHACON Nº168","09:00:00","13:00:00","+5633332742015","","","viernes","6","81","42"
"06-08-21","6087","BOTIQUIN ACHS LA SERENA","LA SERENA","LA SERENA","BALMACEDA 947","08:30:00","17:30:00","+560225157671","","","viernes","5","36","402"
"06-08-21","6088","FARMACIA CRUZ VERDE","TEMUCO","TEMUCO","DIEGO PORTALES N° 996","08:30:00","21:00:00","+5645226944000 ANEXO 51087","-38.737715","-72.6107599","viernes","11","275","294"
"06-08-21","6089","FARMACIA SALCOBRAND","TEMUCO","TEMUCO","MANUEL BULNES N° 413 TEMUCO","08:30:00","21:00:00","+5645224223300 ANEXO 5759","-38.738567","-72.589077","viernes","11","275","294"
"06-08-21","6090","FARMACIA DR. SIMI","TEMUCO","TEMUCO","AVDA. LUIS DURAND N° 02175 LOCAL B - 101 TEMUCO","09:00:00","21:00:00","+56452949809","-38.718058","-72.651082","viernes","11","275","294"
"06-08-21","6091","FARMACIA ECONOSUR","VILLARRICA","VILLARRICA","PASAJE ROBERTO BOLAÑOS N° 1890 VILLARRICA","10:00:00","20:00:00","+56998418705","-39.28569","-72.2279","viernes","11","281","300"
"06-08-21","6092","FARMACIA VITASUR","VILLARRICA","VILLARRICA","CAMILO HENRIQUEZ N° 565 LOCAL 4 VILLARRICA","09:00:00","21:00:00","+56452758020","-39.281942","-72.227197","viernes","11","281","300"
"06-08-21","6093","FARMACIA CRUZ VERDE","ANGOL","ANGOL","AVDA. O´HIGGINS N° 1744 LOCAL 4 - 5 - 6","09:00:00","21:00:00","+5645+56232787376","-37.80738","-72.690799","viernes","11","251","270"
"06-08-21","6095","NETFARMA","RENCA","RENCA","JOSÉ MIGUEL INFANTE 5506","09:00:00","21:00:00","+56","-33.407039","-70.729457","viernes","7","123","142"
"06-08-21","6096","KÜMELKALEN","MACUL","MACUL","EXEQUIEL FERNÁNDEZ 5109","10:00:00","20:00:00","+56","-33.499498","-70.602774","viernes","7","106","125"
"06-08-21","6097","TODOFARMA","SANTIAGO","SANTIAGO CENTRO","MARÍN 426","09:00:00","21:00:00","+56","-33.447266","-70.640579","viernes","7","130","149"
"06-08-21","6098","CRUZ VERDE","COQUIMBO","COQUIMBO","ALDUNATE 1499  Y 1491","08:30:00","21:00:00","+560","","","viernes","5","33","89"
"06-08-21","6099","CRUZ VERDE","LAS CONDES","LAS CONDES","ISIDORA GOYENECHEA 3103","08:30:00","21:30:00","+56","-33.414550","-70.597710","viernes","7","102","121"
"06-08-21","6100","PUNTOFARMA","COLINA","COLINA","ALPATACAL 0346","11:00:00","20:00:00","+56","-33.205994","-70.672716","viernes","7","87","106"
"06-08-21","6101","FARMAPRECIO","SANTIAGO","SANTIAGO CENTRO","SAN ANTONIO 237","09:30:00","20:30:00","+56","-33.439988","-70.647929","viernes","7","130","149"
"06-08-21","6102","CRUZ VERDE","CERRILLOS","CERRILLOS","AVENIDA AMÉRICO VESPUCIO 1501, LOCAL C278, C282, C286 Y BS 230, MALL PLAZA OESTE","10:00:00","21:30:00","+56","-33.517344","-70.716387","viernes","7","85","104"
"06-08-21","6103","CRUZ VERDE","PROVIDENCIA","PROVIDENCIA","AVENIDA PEDRO DE VALDIVIA 1698","08:00:00","21:30:00","+56","-33.438181","-70.607309","viernes","7","117","136"
"06-08-21","6104","LA REBAJA","SANTIAGO","SANTIAGO CENTRO","ELEUTERIO RAMÍREZ 1315-1319, LOCALES 7 Y 8","10:00:00","21:00:00","+56","-33.449923","-70.653410","viernes","7","130","149"
"06-08-21","6105","LAS PRINCESAS","RENCA","RENCA","AVENIDA BRASIL 7928","10:00:00","20:00:00","+56","-33.397786","-70.751326","viernes","7","123","142"
"06-08-21","6106","BOTICA ALQUIMIA","TALAGANTE","TALAGANTE","ESMERALDA 1432","10:00:00","20:00:00","+56","-33.666703","-70.932409","viernes","7","133","152"
"06-08-21","6107","ALMACEN FARMACEUTICO LEAL","LOS SAUCES","LOS SAUCES","ANIBAL PINTO N° 275 LOS SAUCES","09:00:00","20:00:00","+569953178038","-37.795848","-72.651558","viernes","11","264","283"
"06-08-21","6108","DR. SIMI","ARICA","ARICA","21 DE MAYO N° 596","08:30:00","20:30:00","+56582310874","-18.4804268","-70.3167441","viernes","1","1","57"
"06-08-21","6109","BOTIQUIN IMARED","LA SERENA","LA SERENA","JUAN SOLDADO 230","08:00:00","22:00:00","+56512505901","","","viernes","5","36","402"
"06-08-21","6110","BOTIQUIN DIAGNO IMAGE","OVALLE","OVALLE","VICTORIA 235","08:00:00","14:00:00","+56975012179","","","viernes","5","39","95"
"06-08-21","6111","BOTIQUIN SURGICAL","LA SERENA","LA SERENA","AV. BALMACEDA 2195 OFICINA 2016","09:00:00","20:00:00","+56963471526","","","viernes","5","36","402"
"06-08-21","6112","EL BIENESTAR","SANTIAGO","SANTIAGO CENTRO","AVENIDA SAN PABLO 3162","09:00:00","18:00:00","+56","-33.435799","-70.678813","viernes","7","130","149"
"06-08-21","6113","RADANET","ÑUÑOA","ÑUÑOA","GENERAL JOSÉ ARTIGAS 3001, LOCAL 3","09:30:00","19:30:00","+56","-33.446328","-70.599096","viernes","7","110","129"
"06-08-21","6114","MEDDICA","PEÑALOLEN","PEÑALOLEN","AVENIDA ORIENTAL 7321","10:00:00","18:00:00","+560","-33468548","-70.555155","viernes","7","115","134"
"06-08-21","6115","FARMATOP","PADRE HURTADO","PADRE HURTADO","PRIMERA TRANSVERSAL 353","10:00:00","20:00:00","+56","-33.563030","-70.796775","viernes","7","111","130"
"06-08-21","6116","MUNDO FARMA","SAN BERNARDO","SAN BERNARDO","EUCALIPTUS 273, LOCAL 2 Y 3","10:00:00","18:00:00","+56","-33.608402","-70.705799","viernes","7","124","143"
"06-08-21","6117","ARAUCOMED","QUILICURA","QUILICURA","SÉPTIMO DE LÍNEA 209","09:30:00","19:00:00","+560","-33.360947","-70.714081","viernes","7","120","139"
